Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
227,20111125,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001,124.080002,126.080002,125.459999,126.660004,124.32
228,20111128,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001,124.080002,126.080002,125.459999,126.660004
229,20111129,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001,124.080002,126.080002,125.459999
230,20111130,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001,124.080002,126.080002
231,20111201,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001,124.080002
232,20111202,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003,122.110001
233,20111205,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004,121.980003
234,20111206,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002,119.660004
235,20111207,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998,119.190002
236,20111208,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996,116.559998
237,20111209,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999,116.339996
238,20111212,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003,119.709999
239,20111213,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998,120.050003
240,20111214,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001,124.989998
241,20111215,122.18,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001,124.970001
242,20111216,121.589996,122.18,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001,124.860001
243,20111219,120.290001,121.589996,122.18,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002,126.220001
244,20111220,123.93,120.290001,121.589996,122.18,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003,126.260002
245,20111221,124.169998,123.93,120.290001,121.589996,122.18,121.739998,123.050003,124.209999,126.050003,123.949997,126.730003
246,20111222,125.269997,124.169998,123.93,120.290001,121.589996,122.18,121.739998,123.050003,124.209999,126.050003,123.949997
247,20111223,126.389999,125.269997,124.169998,123.93,120.290001,121.589996,122.18,121.739998,123.050003,124.209999,126.050003
248,20111227,126.489998,126.389999,125.269997,124.169998,123.93,120.290001,121.589996,122.18,121.739998,123.050003,124.209999
249,20111228,124.830002,126.489998,126.389999,125.269997,124.169998,123.93,120.290001,121.589996,122.18,121.739998,123.050003
250,20111229,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998,123.93,120.290001,121.589996,122.18,121.739998
251,20111230,125.5,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998,123.93,120.290001,121.589996,122.18
252,20120103,127.5,125.5,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998,123.93,120.290001,121.589996
253,20120104,127.699997,127.5,125.5,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998,123.93,120.290001
254,20120105,128.039993,127.699997,127.5,125.5,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998,123.93
255,20120106,127.709999,128.039993,127.699997,127.5,125.5,126.120003,124.830002,126.489998,126.389999,125.269997,124.169998
256,20120109,128.020004,127.709999,128.039993,127.699997,127.5,125.5,126.120003,124.830002,126.489998,126.389999,125.269997
257,20120110,129.130005,128.020004,127.709999,128.039993,127.699997,127.5,125.5,126.120003,124.830002,126.489998,126.389999
258,20120111,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997,127.5,125.5,126.120003,124.830002,126.489998
259,20120112,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997,127.5,125.5,126.120003,124.830002
260,20120113,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997,127.5,125.5,126.120003
261,20120117,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997,127.5,125.5
262,20120118,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997,127.5
263,20120119,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993,127.699997
264,20120120,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999,128.039993
265,20120123,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004,127.709999
266,20120124,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005,128.020004
267,20120125,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997,129.130005
268,20120126,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995,129.199997
269,20120127,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996,129.509995
270,20120130,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996,128.839996
271,20120131,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004,129.339996
272,20120201,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007,130.770004
273,20120202,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997,131.460007
274,20120203,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001,131.949997
275,20120206,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007,131.610001
276,20120207,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998,131.460007
277,20120208,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005,132.559998
278,20120209,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007,131.880005
279,20120210,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995,131.820007
280,20120213,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007,131.369995
281,20120214,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001,131.320007
282,20120215,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993,132.470001
283,20120216,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993,132.679993
284,20120217,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997,134.539993
285,20120221,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993,134.449997
286,20120222,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002,134.789993
287,20120223,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001,135.190002
288,20120224,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001,135.360001
289,20120227,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001,134.360001
290,20120228,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002,135.360001
291,20120229,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998,135.190002
292,20120301,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003,134.559998
293,20120302,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004,136.050003
294,20120305,136.75,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001,136.410004
295,20120306,134.75,136.75,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999,136.470001
296,20120307,135.690002,134.75,136.75,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005,136.029999
297,20120308,137.039993,135.690002,134.75,136.75,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993,136.630005
298,20120309,137.570007,137.039993,135.690002,134.75,136.75,137.309998,137.729996,137.020004,137.559998,137.160004,136.929993
299,20120312,137.580002,137.570007,137.039993,135.690002,134.75,136.75,137.309998,137.729996,137.020004,137.559998,137.160004
300,20120313,140.059998,137.580002,137.570007,137.039993,135.690002,134.75,136.75,137.309998,137.729996,137.020004,137.559998
301,20120314,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002,134.75,136.75,137.309998,137.729996,137.020004
302,20120315,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002,134.75,136.75,137.309998,137.729996
303,20120316,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002,134.75,136.75,137.309998
304,20120319,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002,134.75,136.75
305,20120320,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002,134.75
306,20120321,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993,135.690002
307,20120322,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007,137.039993
308,20120323,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002,137.570007
309,20120326,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998,137.580002
310,20120327,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004,140.059998
311,20120328,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001,139.910004
312,20120329,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003,140.720001
313,20120330,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006,140.300003
314,20120402,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002,140.850006
315,20120403,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007,140.440002
316,20120404,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997,140.210007
317,20120405,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994,139.199997
318,20120409,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001,139.649994
319,20120410,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998,141.610001
320,20120411,137,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001,141.169998
321,20120412,138.789993,137,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996,140.470001
322,20120413,137.139999,138.789993,137,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998,140.229996
323,20120416,137.050003,137.139999,138.789993,137,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996,140.809998
324,20120417,139.080002,137.050003,137.139999,138.789993,137,135.899994,138.220001,139.789993,139.860001,141.259995,141.839996
325,20120418,138.610001,139.080002,137.050003,137.139999,138.789993,137,135.899994,138.220001,139.789993,139.860001,141.259995
326,20120419,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993,137,135.899994,138.220001,139.789993,139.860001
327,20120420,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993,137,135.899994,138.220001,139.789993
328,20120423,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993,137,135.899994,138.220001
329,20120424,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993,137,135.899994
330,20120425,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993,137
331,20120426,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999,138.789993
332,20120427,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003,137.139999
333,20120430,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002,137.050003
334,20120501,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001,139.080002
335,20120502,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001,138.610001
336,20120503,139.25,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997,137.720001
337,20120504,137,139.25,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993,137.949997
338,20120507,137.100006,137,139.25,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998,136.789993
339,20120508,136.550003,137.100006,137,139.25,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002,137.309998
340,20120509,135.740005,136.550003,137.100006,137,139.25,140.320007,140.740005,139.869995,140.389999,140.160004,139.190002
341,20120510,136.020004,135.740005,136.550003,137.100006,137,139.25,140.320007,140.740005,139.869995,140.389999,140.160004
